Crop_Type,SOC,N_Content,P_Content,K_Content,pH,Fertilizer_Type,Fertilizer_Amount,Temperature,Rainfall,Humidity,Carbon_Footprint
Rice,0.81,169.6,27.5,150.0,7.33,Urea,209.4,22.5,1155.1,72.2,1649.8
Vegetables,1.2,200.0,12.1,145.1,5.16,NPK_15-15-15,157.2,25.7,2000.0,73.1,929.4
Vegetables,0.5,185.0,20.0,150.0,6.49,Ammonium Nitrate,306.8,27.4,457.5,63.7,1595.6
Corn,0.5,195.0,34.6,150.0,7.37,NPK_15-15-15,203.5,25.6,547.0,61.0,1095.0
Vegetables,0.5,161.0,31.0,150.0,8.02,Organic,177.6,28.1,421.6,69.2,778.5
Vegetables,0.5,200.0,32.5,150.0,6.97,Urea,245.6,25.4,544.1,61.2,1249.4
Rice,0.5,158.1,14.4,150.0,8.14,Urea,198.0,28.6,651.4,58.3,1686.3
Vegetables,0.52,137.6,22.4,150.0,8.25,NPK_15-15-15,212.3,24.6,532.1,57.7,999.5
Rice,2.41,65.0,37.0,40.0,5.333322606,NPK_15-15-15,389.0,23.35905428,188.413665,83.59512273,1430.0
Soybeans,0.5,200.0,22.7,150.0,7.56,None,0.0,24.6,640.9,69.4,492.2
Corn,0.58,111.5,14.9,150.0,6.99,Urea,185.3,23.3,577.6,63.2,1123.0
Vegetables,0.5,200.0,21.5,150.0,7.17,NPK_15-15-15,120.7,26.0,587.0,57.6,860.3
Vegetables,0.56,129.4,12.3,150.0,6.65,Organic,349.0,26.2,616.0,62.2,790.3
Wheat,0.67,152.9,27.9,150.0,7.38,Ammonium Nitrate,188.4,24.1,831.4,69.3,1185.9
Vegetables,0.5,200.0,21.8,150.0,7.01,Organic,271.4,27.1,609.1,67.0,782.7
Rice,0.51,200.0,22.8,150.0,6.97,NPK_15-15-15,167.7,23.4,654.4,59.5,1410.2
Vegetables,1.23,200.0,7.4,146.1,5.18,NPK_15-15-15,270.7,27.1,2000.0,81.8,1202.9
Vegetables,0.5,195.0,33.1,150.0,7.2,Urea,116.9,21.5,583.3,53.1,919.6
Corn,0.5,153.0,17.0,101.0,8.4,Ammonium Nitrate,435.0,21.1,508.2,45.9,1962.4
Vegetables,0.5,151.1,12.5,150.0,8.08,Organic,121.3,25.7,553.5,47.4,688.4
Vegetables,0.5,200.0,30.4,150.0,6.45,NPK_15-15-15,152.4,22.9,641.8,60.3,885.9
Vegetables,0.5,139.4,5.0,150.0,7.91,Urea,234.2,30.4,773.5,49.8,1216.3
Vegetables,0.5,200.0,37.6,150.0,6.97,Urea,281.0,25.3,722.3,58.7,1342.1
Vegetables,0.5,200.0,22.1,150.0,7.15,Ammonium Nitrate,143.7,27.5,756.4,56.1,1146.4
Rice,0.5,184.6,15.2,150.0,6.99,NPK_15-15-15,393.9,22.6,1346.9,75.6,1859.9
Rice,1.14,200.0,9.7,122.3,5.53,Urea,289.6,27.9,2000.0,88.6,1970.1
Vegetables,0.55,116.5,16.9,150.0,7.74,NPK_15-15-15,196.4,28.1,680.3,53.1,942.0
Vegetables,0.5,150.9,14.2,150.0,7.61,NPK_15-15-15,246.0,27.9,689.5,50.7,1032.6
Vegetables,0.5,200.0,25.1,150.0,7.52,Organic,331.0,27.6,706.0,48.5,790.6
Soybeans,0.5,200.0,25.6,150.0,7.05,None,0.0,24.5,669.2,53.1,456.3
Soybeans,0.59,196.8,21.3,150.0,7.1,Organic,64.6,22.7,768.2,68.0,482.9
Rice,0.5,126.7,10.2,150.0,8.04,Ammonium Nitrate,265.7,28.0,677.4,37.2,1946.6
Wheat,0.5,115.9,7.9,150.0,8.26,Urea,173.4,28.2,439.8,52.9,998.1
Vegetables,0.5,159.0,28.0,150.0,7.43,NPK_15-15-15,187.6,26.0,443.9,56.4,933.5
Vegetables,0.5,200.0,45.6,147.8,7.17,NPK_15-15-15,181.5,25.2,658.6,58.3,982.6
Rice,0.5,100.5,18.7,150.0,8.05,NPK_15-15-15,385.3,25.6,631.1,42.8,1720.7
Rice,0.5,116.6,12.5,150.0,8.28,Ammonium Nitrate,256.8,27.7,583.7,44.3,1884.5
Vegetables,0.57,142.9,21.0,150.0,6.04,Organic,253.1,27.0,741.2,58.7,757.6
Vegetables,0.5,195.0,25.6,150.0,7.08,NPK_15-15-15,343.1,27.4,611.9,50.4,1180.0
Vegetables,0.5,118.9,14.4,150.0,7.6,NPK_15-15-15,345.9,26.8,604.0,51.1,1176.5
Soybeans,0.5,200.0,21.8,150.0,7.32,NPK_15-15-15,49.8,24.5,592.2,61.0,533.9
Rice,0.5,126.0,15.6,150.0,8.38,NPK_15-15-15,221.0,28.0,694.0,60.9,1553.5
Vegetables,0.5,110.7,10.4,150.0,7.86,Organic,251.6,23.2,668.9,53.7,715.7
Corn,0.5,165.0,29.2,150.0,6.96,Urea,296.6,24.4,663.1,55.0,1397.9
Vegetables,1.84,117.0,32.0,34.0,6.758792552,Urea,160.3,26.2724184,127.1752928,52.12739421,766.9
Vegetables,0.52,200.0,25.1,150.0,7.04,Organic,250.4,27.0,552.2,48.5,724.4
Wheat,0.5,143.5,23.0,150.0,8.45,Ammonium Nitrate,171.0,28.4,688.4,40.5,1131.9
Corn,0.5,154.9,16.8,150.0,8.16,None,0.0,29.3,649.5,55.3,817.2
Soybeans,0.5,185.0,30.4,150.0,6.44,NPK_15-15-15,48.2,25.0,614.0,49.5,505.3
Vegetables,0.5,200.0,20.3,150.0,6.72,Organic,255.6,25.6,718.9,55.6,764.8
Corn,0.5,200.0,30.1,150.0,7.25,Ammonium Nitrate,407.4,26.0,529.9,50.5,1901.1
Vegetables,0.5,185.4,14.6,150.0,8.34,Organic,272.1,29.0,527.5,50.0,809.6
Vegetables,0.5,95.6,14.6,150.0,8.36,NPK_15-15-15,331.6,29.0,550.3,41.0,1122.7
Vegetables,2.07,29.0,16.0,36.0,5.7403380020000006,Organic,328.3,19.81069447,102.860084,88.92944254,487.0
Vegetables,0.64,167.0,18.0,150.0,7.0,NPK_15-15-15,148.9,22.4,1067.0,67.9,922.0
Corn,0.5,153.1,14.4,150.0,8.43,Ammonium Nitrate,308.0,27.7,548.2,49.3,1667.7
Corn,0.5,126.0,10.1,150.0,7.38,None,0.0,27.9,611.1,56.7,690.4
Wheat,0.5,101.8,10.1,150.0,8.35,Urea,195.0,24.9,547.1,49.6,1040.9
Vegetables,0.5,200.0,24.8,150.0,7.15,NPK_15-15-15,212.3,28.2,530.4,54.9,1003.4
Corn,0.5,200.0,6.7,150.0,7.88,NPK_15-15-15,323.0,29.7,576.2,48.6,1236.8
Vegetables,0.5,146.5,11.0,150.0,5.98,Organic,285.3,22.9,783.6,61.0,754.6
Rice,0.5,146.8,15.5,150.0,6.2,Urea,337.1,24.3,749.1,56.3,1942.4
Rice,0.5,164.8,7.4,150.0,8.14,Urea,349.9,27.1,607.8,61.1,2027.9
Soybeans,0.5,165.0,29.5,150.0,7.51,NPK_15-15-15,2.4,24.2,672.2,53.8,467.3
Vegetables,0.5,200.0,33.1,150.0,6.87,Ammonium Nitrate,258.6,26.3,626.3,55.6,1429.5
Corn,0.5,113.3,16.2,150.0,8.03,Ammonium Nitrate,259.0,31.2,516.0,50.9,1498.8
Corn,0.51,200.0,25.6,150.0,7.34,Urea,378.4,23.9,535.8,55.5,1592.2
Vegetables,0.59,173.1,14.6,150.0,6.32,Organic,126.0,23.6,634.2,59.8,707.7
Rice,0.73,200.0,19.0,150.0,7.04,Urea,204.4,24.1,1214.6,78.5,1725.5
Rice,0.79,200.0,13.8,150.0,8.09,Urea,258.4,23.7,1121.2,73.6,1826.5
Soybeans,0.73,195.6,25.5,150.0,7.54,None,0.0,25.2,409.7,61.1,417.2
Corn,0.5,200.0,35.8,150.0,7.09,Ammonium Nitrate,227.8,30.2,575.8,51.7,1427.9
Vegetables,0.5,189.0,29.0,150.0,7.48,NPK_15-15-15,317.7,22.2,620.4,64.6,1168.9
Vegetables,0.5,92.6,21.2,150.0,8.5,NPK_15-15-15,184.4,27.4,532.9,54.5,956.6
Corn,0.5,160.5,10.9,150.0,7.85,NPK_15-15-15,333.2,28.2,600.3,44.7,1205.9
Soybeans,0.5,150.0,37.6,150.0,7.12,None,0.0,23.0,597.2,46.9,463.4
Vegetables,0.61,188.1,17.9,150.0,6.99,NPK_15-15-15,222.5,27.9,480.6,58.7,1047.8
Corn,0.5,124.0,9.7,150.0,7.81,NPK_15-15-15,312.5,27.2,709.5,53.8,1201.6
Rice,0.5,117.3,19.2,150.0,7.93,Urea,319.5,26.0,728.5,58.6,1941.8
Vegetables,0.58,200.0,30.4,150.0,7.32,NPK_15-15-15,134.4,26.8,583.4,57.8,900.5
Vegetables,0.5,131.0,23.3,150.0,6.69,NPK_15-15-15,136.4,24.2,839.1,64.7,848.8
Soybeans,2.31,37.0,79.0,19.0,7.143942758,Organic,54.1,27.54384835,69.40878198,69.3478631,131.7
Corn,0.5,153.0,34.0,150.0,8.31,Ammonium Nitrate,324.2,28.8,626.4,51.8,1673.8
Vegetables,1.35,200.0,11.2,116.0,5.15,NPK_15-15-15,310.4,29.1,2000.0,79.0,1224.2
Wheat,0.58,200.0,23.0,150.0,7.67,NPK_15-15-15,193.5,25.9,876.2,51.8,935.7
Corn,0.5,200.0,21.8,150.0,7.35,NPK_15-15-15,198.9,25.8,524.5,44.8,1015.8
Corn,0.51,200.0,30.1,150.0,7.38,Ammonium Nitrate,333.2,28.7,657.9,59.8,1711.2
Vegetables,0.61,200.0,31.0,150.0,7.31,Organic,150.6,25.5,572.6,56.5,700.4
Soybeans,0.5,80.0,20.0,150.0,7.68,None,0.0,27.6,598.9,50.7,436.4
Wheat,0.65,200.0,26.2,150.0,7.94,Urea,179.7,25.7,786.0,56.2,1047.7
Corn,0.5,136.0,22.1,150.0,8.03,Ammonium Nitrate,242.2,26.5,484.6,52.3,1348.8
Wheat,0.51,99.4,10.7,150.0,8.01,Ammonium Nitrate,284.6,31.6,568.1,48.7,1461.1
Corn,0.66,200.0,26.2,150.0,7.41,Ammonium Nitrate,317.7,24.6,898.9,70.3,1721.5
Vegetables,0.73,179.7,8.1,150.0,6.08,NPK_15-15-15,149.5,23.3,633.5,64.4,849.3
Vegetables,0.51,200.0,43.8,150.0,6.7,NPK_15-15-15,223.9,22.9,513.9,62.4,994.0
Vegetables,0.5,200.0,25.9,150.0,7.21,Organic,322.4,25.4,461.7,54.9,766.9
Vegetables,0.5,160.6,5.0,150.0,7.36,Ammonium Nitrate,187.3,23.8,732.7,65.3,1231.3
Vegetables,0.62,172.3,9.4,150.0,6.31,NPK_15-15-15,118.3,23.1,670.4,64.3,828.1
Corn,0.75,200.0,19.7,150.0,6.65,Urea,326.5,24.6,963.6,66.8,1480.5
Vegetables,0.5,200.0,30.1,150.0,7.27,NPK_15-15-15,259.3,24.5,462.3,50.1,1042.5
Corn,0.5,200.0,33.1,150.0,7.23,Ammonium Nitrate,382.1,24.7,692.2,46.6,1831.3
Rice,0.5,142.1,16.4,150.0,7.97,NPK_15-15-15,360.2,31.3,718.3,48.0,1733.0
Soybeans,0.5,180.0,25.6,150.0,7.21,Ammonium Nitrate,81.7,25.1,634.1,49.6,741.5
Soybeans,0.55,180.2,5.9,150.0,6.14,Organic,35.8,22.2,606.5,68.8,483.2
Soybeans,0.5,195.0,23.6,150.0,7.03,None,0.0,26.0,590.1,61.5,487.9
Corn,0.57,200.0,25.1,150.0,7.35,None,0.0,26.9,650.7,58.3,704.3
Vegetables,0.7,200.0,20.4,150.0,6.87,Organic,232.4,24.5,712.3,62.7,752.8
Corn,0.5,195.0,35.8,150.0,7.08,Ammonium Nitrate,313.1,25.0,683.7,47.4,1620.7
Vegetables,0.5,200.0,26.5,150.0,7.15,Organic,312.0,24.4,719.3,48.5,784.8
Rice,1.45,200.0,11.2,148.8,5.17,Urea,249.7,27.5,2000.0,81.7,1781.2
Corn,0.5,155.0,28.9,150.0,7.07,Urea,184.2,28.4,537.3,57.7,1157.0
Vegetables,0.5,200.0,33.1,150.0,7.53,Organic,215.6,25.1,534.2,53.1,765.7
Vegetables,0.5,121.7,9.1,150.0,6.83,NPK_15-15-15,171.8,24.5,736.7,53.0,882.7
Corn,0.52,158.2,20.6,150.0,7.87,Organic,220.3,27.7,463.7,55.6,838.1
Corn,0.55,160.5,16.5,150.0,6.61,NPK_15-15-15,189.6,26.0,605.5,65.1,1019.9
Corn,0.5,175.0,25.1,150.0,7.25,Ammonium Nitrate,207.7,24.4,452.3,66.0,1335.1
Rice,0.5,123.3,15.4,150.0,7.93,Ammonium Nitrate,167.9,26.5,577.3,54.1,1667.3
Corn,0.5,200.0,30.1,150.0,6.93,Urea,311.7,27.1,576.1,55.8,1494.2
Soybeans,0.59,190.2,24.9,150.0,8.08,Organic,58.8,25.0,587.4,73.1,525.2
Vegetables,0.5,200.0,20.0,150.0,6.44,Ammonium Nitrate,294.6,28.5,513.2,48.5,1497.9
Vegetables,0.5,136.6,10.3,150.0,8.17,None,0.0,28.8,591.6,47.6,629.5
Wheat,0.5,156.3,12.7,150.0,6.72,NPK_15-15-15,300.0,24.3,772.6,67.3,1051.2
Corn,0.5,88.4,21.0,150.0,8.35,Urea,402.9,27.7,587.9,51.0,1667.5
Vegetables,0.5,137.6,18.2,150.0,6.46,NPK_15-15-15,247.7,21.2,798.5,62.2,1000.1
Vegetables,0.53,183.8,13.5,150.0,6.03,Organic,275.2,23.3,736.6,62.3,729.5
Vegetables,0.5,200.0,30.7,150.0,7.3,Organic,229.7,25.2,603.2,53.5,762.5
Rice,0.5,100.5,19.7,150.0,7.95,NPK_15-15-15,295.9,28.7,675.1,54.3,1623.8
Corn,0.5,200.0,19.7,150.0,7.17,Organic,287.3,27.0,443.1,61.1,855.9
Corn,0.5,93.5,20.7,150.0,8.0,Ammonium Nitrate,185.0,24.8,594.3,48.3,1206.6
Corn,0.5,185.0,37.6,150.0,7.18,Urea,297.9,22.2,559.4,50.6,1326.4
Corn,0.5,140.8,18.6,150.0,8.12,Urea,235.1,26.3,460.3,54.7,1225.4
Soybeans,0.54,200.0,30.4,150.0,7.35,NPK_15-15-15,78.4,25.5,721.7,59.7,618.2
Vegetables,0.5,150.0,22.7,150.0,7.14,NPK_15-15-15,144.1,26.7,487.3,52.0,825.4
Vegetables,0.5,200.0,22.1,150.0,6.97,NPK_15-15-15,109.0,26.2,747.6,66.0,902.2
Vegetables,0.5,200.0,33.1,150.0,7.43,Organic,285.1,25.6,448.0,61.0,810.3
Corn,0.5,200.0,33.4,150.0,7.01,Urea,207.4,26.0,538.7,51.7,1209.3
Corn,0.5,121.4,18.3,150.0,8.07,Urea,358.2,29.6,578.0,52.9,1531.6
Vegetables,0.5,200.0,22.7,150.0,6.92,NPK_15-15-15,133.7,23.0,730.6,51.4,831.8
Vegetables,0.5,130.8,14.7,150.0,8.29,NPK_15-15-15,153.7,27.1,675.6,45.8,901.8
Vegetables,1.35,200.0,6.3,137.4,5.19,Organic,162.9,27.6,2000.0,71.5,798.7
Rice,1.21,200.0,10.2,144.5,5.28,Urea,348.6,25.3,2000.0,86.6,2072.4
Corn,0.5,195.0,31.0,150.0,6.99,Ammonium Nitrate,220.2,26.4,767.7,59.9,1394.5
Soybeans,0.5,175.0,25.4,150.0,7.31,NPK_15-15-15,1.5,25.5,614.5,55.2,429.1
Rice,1.28,200.0,11.0,146.3,4.76,Urea,318.5,29.2,2000.0,88.3,2056.5
Vegetables,2.52,93.0,43.0,38.0,6.987332927000001,NPK_15-15-15,208.3,23.61475336,150.2355238,86.14290267,642.4
Corn,0.5,195.0,29.5,150.0,6.97,NPK_15-15-15,192.9,27.1,638.8,66.8,1048.7
Soybeans,0.5,173.0,15.7,150.0,6.99,None,0.0,24.0,1465.7,65.1,551.9
Soybeans,0.5,119.1,14.4,150.0,8.17,NPK_15-15-15,6.2,25.6,623.3,43.7,474.5
Vegetables,0.5,137.6,16.4,150.0,8.3,NPK_15-15-15,248.2,28.5,695.8,47.6,1060.1
Vegetables,2.32,36.0,125.0,196.0,6.15526103,NPK_15-15-15,184.1,37.46566825,66.83872293,80.65968681,717.5
Vegetables,0.8,200.0,11.2,150.0,5.26,NPK_15-15-15,340.5,26.2,2000.0,81.9,1317.6
Wheat,0.5,163.9,14.9,150.0,7.73,Ammonium Nitrate,100.8,25.5,462.3,55.6,913.3
Vegetables,0.5,180.0,28.0,150.0,7.2,NPK_15-15-15,101.8,24.2,491.8,58.4,862.8
Corn,0.5,185.0,32.5,150.0,7.19,Ammonium Nitrate,394.4,25.6,615.3,47.1,1836.0
Corn,0.5,85.7,16.1,150.0,8.28,Ammonium Nitrate,359.0,27.0,701.5,57.5,1817.0
Corn,0.5,200.0,31.0,150.0,7.13,Urea,189.3,23.9,509.4,55.5,1147.8
Vegetables,0.58,200.0,20.6,150.0,7.03,NPK_15-15-15,199.8,26.9,553.0,44.0,928.5
Vegetables,0.5,172.9,13.8,150.0,5.79,NPK_15-15-15,330.4,22.9,708.7,66.3,1163.8
Corn,0.5,185.0,34.0,150.0,7.2,Urea,357.2,26.1,674.8,43.7,1499.0
Corn,0.55,93.9,22.7,150.0,8.06,Ammonium Nitrate,337.6,24.7,565.1,44.4,1676.6
Vegetables,0.5,200.0,34.9,150.0,7.03,Ammonium Nitrate,114.6,26.7,592.6,65.3,1044.6
Vegetables,1.53,39.0,132.0,196.0,5.778594403,NPK_15-15-15,190.9,35.83089092,73.67984885,83.32560104,874.1
Vegetables,0.5,200.0,32.5,150.0,7.4,Organic,258.2,21.4,693.0,51.0,792.5
Vegetables,0.53,200.0,14.1,150.0,6.53,NPK_15-15-15,126.8,23.3,779.7,66.7,884.4
Soybeans,0.5,108.0,28.0,150.0,6.58,None,0.0,27.7,522.9,58.3,502.8
Rice,1.32,200.0,8.8,150.0,4.81,Urea,395.3,26.3,2000.0,87.8,2173.2
Wheat,0.5,132.3,17.6,150.0,7.77,Ammonium Nitrate,244.1,27.5,639.8,48.3,1291.4
Soybeans,0.5,180.0,25.1,150.0,7.01,Organic,52.3,27.5,566.5,58.6,527.2
Vegetables,1.93,13.0,144.0,204.0,6.092241627000001,NPK_15-15-15,182.0,30.7280404,68.38135469,82.42614055,770.8
Rice,0.5,181.2,13.5,150.0,7.95,Urea,380.1,29.3,695.1,45.4,2071.3
Rice,0.5,129.0,12.7,150.0,7.54,NPK_15-15-15,217.0,30.3,645.6,50.9,1510.2
Rice,0.61,178.7,17.9,150.0,6.61,Ammonium Nitrate,255.7,23.4,839.4,53.7,1889.4
Corn,0.5,190.0,33.7,150.0,7.03,Ammonium Nitrate,233.7,25.1,551.4,56.6,1407.2
Rice,0.56,168.2,23.0,150.0,7.92,None,0.0,27.3,622.7,49.9,1147.5
Vegetables,0.5,200.0,34.0,150.0,7.25,Organic,268.1,26.9,593.0,55.8,773.9
Soybeans,0.5,150.0,32.5,150.0,7.35,Organic,57.4,23.0,604.0,64.4,476.0
Rice,0.5,121.4,15.2,150.0,7.94,Urea,433.2,30.3,617.8,47.3,2168.4
Vegetables,1.8,29.0,68.0,23.0,5.82738029,NPK_15-15-15,214.6,24.1638445,116.7324324,19.27907819,582.4
Corn,0.5,147.7,9.3,150.0,8.0,Urea,290.3,27.3,428.7,54.5,1387.0
Vegetables,1.06,200.0,12.7,138.6,4.96,NPK_15-15-15,228.0,29.4,2000.0,79.8,1172.9
Rice,0.54,175.0,19.8,150.0,6.43,Urea,390.2,22.7,558.0,70.0,2079.6
Soybeans,0.5,175.0,30.1,150.0,7.41,NPK_15-15-15,57.1,27.1,575.9,49.0,492.1
Vegetables,0.5,200.0,31.9,150.0,7.38,NPK_15-15-15,187.1,26.8,607.4,61.2,933.4
Vegetables,0.88,200.0,9.7,123.4,4.6,Ammonium Nitrate,304.5,27.9,2000.0,85.7,1721.3
Soybeans,2.45,42.0,61.0,22.0,7.418650668,Organic,90.0,26.27274407,70.23207557,62.28814857,153.3
Vegetables,0.5,170.0,23.6,150.0,7.26,Ammonium Nitrate,166.6,23.5,515.6,51.9,1095.3
Vegetables,0.5,200.0,20.3,150.0,7.09,Ammonium Nitrate,242.7,23.4,572.4,43.6,1321.5
Rice,0.5,118.8,21.1,150.0,7.84,Urea,421.3,29.6,868.2,50.6,2142.9
Rice,0.5,142.3,5.0,150.0,6.17,NPK_15-15-15,361.3,23.0,685.0,72.1,1698.3
Vegetables,0.5,147.0,10.8,150.0,7.63,NPK_15-15-15,199.7,26.9,803.8,60.3,975.5
Vegetables,0.5,200.0,30.1,150.0,6.81,Urea,234.7,25.3,517.0,62.1,1228.2
Soybeans,0.5,200.0,28.0,150.0,7.01,Urea,57.4,23.5,694.9,55.9,547.3
Vegetables,0.5,88.6,14.0,150.0,8.25,Organic,258.3,26.0,633.8,45.1,729.7
Corn,0.5,137.9,11.8,150.0,8.02,NPK_15-15-15,232.7,26.3,465.1,55.2,1070.1
Corn,0.5,185.0,31.9,150.0,7.29,Ammonium Nitrate,184.3,26.4,683.6,52.8,1268.0
Wheat,0.58,183.3,15.6,150.0,6.76,Organic,274.5,24.2,1724.6,79.3,844.9
Vegetables,0.5,200.0,33.1,150.0,7.03,Urea,166.9,26.0,695.2,56.9,1119.1
Soybeans,0.5,200.0,21.2,150.0,7.18,None,0.0,28.5,746.5,48.3,483.9
Wheat,0.66,148.8,23.7,150.0,7.81,None,0.0,25.2,842.1,65.1,665.9
Rice,0.57,189.2,20.9,150.0,7.31,Urea,342.5,22.1,1285.0,69.0,1986.2
Corn,0.5,124.6,20.4,150.0,8.28,Ammonium Nitrate,414.3,26.4,607.1,56.8,1939.5
Rice,0.64,200.0,18.9,150.0,7.73,Urea,221.5,24.2,1210.8,88.9,1830.5
Corn,0.5,200.0,23.0,150.0,7.27,Urea,437.7,26.8,596.2,45.9,1720.9
Wheat,0.53,200.0,21.9,150.0,7.3,Urea,202.2,23.2,1030.2,69.8,1140.4
Rice,0.5,126.1,17.7,150.0,7.63,NPK_15-15-15,171.2,29.0,722.1,48.5,1400.8
Rice,0.68,141.4,24.7,150.0,7.28,Urea,219.8,25.1,597.5,62.1,1621.2
Corn,0.5,108.3,10.7,150.0,8.06,NPK_15-15-15,368.1,27.9,561.9,42.7,1217.9
Vegetables,0.5,165.0,34.6,150.0,6.44,Urea,345.4,25.6,619.0,53.4,1450.5
Corn,0.5,136.2,20.4,150.0,8.04,Urea,242.1,27.3,737.9,51.7,1327.3
Rice,0.5,103.1,9.0,150.0,7.38,Urea,237.6,28.5,672.1,47.1,1678.1
Corn,0.5,200.0,26.5,150.0,7.42,None,0.0,28.1,574.4,61.1,775.4
Corn,0.5,165.0,34.0,150.0,7.28,Urea,284.9,23.6,490.8,61.2,1357.2
Soybeans,0.5,200.0,32.5,150.0,7.21,Ammonium Nitrate,94.9,24.6,602.1,54.1,740.7
Vegetables,0.5,200.0,32.5,150.0,7.4,NPK_15-15-15,329.0,27.7,650.1,59.1,1219.6
Corn,0.5,200.0,28.0,150.0,7.36,Organic,442.2,26.6,479.4,54.7,889.9
Vegetables,0.5,195.0,36.1,150.0,7.21,NPK_15-15-15,319.7,27.0,534.8,52.5,1144.9
Vegetables,0.7,183.8,22.7,150.0,7.05,Organic,100.3,25.9,1019.9,70.5,752.3
Corn,0.5,121.7,27.9,150.0,8.43,Urea,436.7,29.7,623.8,53.7,1709.2
Vegetables,0.5,191.5,13.2,150.0,7.94,NPK_15-15-15,108.8,25.2,526.7,56.3,877.7
Vegetables,1.33,200.0,9.8,116.3,4.76,NPK_15-15-15,204.6,29.6,2000.0,83.3,1079.6
Wheat,0.5,162.9,16.0,150.0,7.83,Ammonium Nitrate,214.6,22.5,578.0,57.3,1206.2
Rice,0.59,200.0,20.6,150.0,7.64,Urea,303.5,22.8,1078.8,76.1,2009.3
Rice,0.5,113.9,18.6,150.0,7.97,Ammonium Nitrate,247.0,26.5,726.8,45.9,1894.2
Soybeans,0.5,185.0,34.9,150.0,6.96,Ammonium Nitrate,7.3,27.6,540.8,54.9,469.6
Vegetables,2.23,34.0,16.0,25.0,6.10729559,NPK_15-15-15,338.0,30.07202564,92.09609766,50.96040505,786.1
Rice,0.61,200.0,23.7,150.0,7.45,Urea,300.5,23.5,827.2,72.8,1872.5
Vegetables,0.5,185.0,36.1,150.0,7.2,Urea,105.7,24.3,435.3,59.2,926.3
Soybeans,2.85,7.0,45.0,22.0,9.926212291,NPK_15-15-15,93.8,25.50634557,74.32635105,44.8302551,228.4
Vegetables,0.66,200.0,31.9,150.0,7.05,NPK_15-15-15,109.8,24.4,607.9,54.0,812.8
Corn,0.5,105.0,19.7,150.0,7.78,NPK_15-15-15,333.8,28.6,478.9,50.7,1212.8
Vegetables,0.5,200.0,34.9,150.0,6.93,NPK_15-15-15,154.1,22.9,362.7,52.2,841.3
Corn,0.5,195.0,30.1,150.0,6.94,Urea,380.3,25.1,584.0,59.9,1592.0
Vegetables,0.53,185.0,27.0,150.0,7.82,Urea,207.7,23.6,509.2,58.2,1142.4
Corn,0.5,200.0,31.9,150.0,7.44,Ammonium Nitrate,418.6,25.8,561.3,58.3,1957.8
Soybeans,0.5,175.0,30.1,150.0,7.2,None,0.0,25.6,701.7,56.8,519.8
Wheat,0.5,122.3,9.4,150.0,7.9,Ammonium Nitrate,114.9,27.3,620.5,51.5,978.1
Vegetables,0.5,200.0,33.1,150.0,7.14,NPK_15-15-15,311.1,25.0,580.5,50.5,1108.0
Vegetables,1.22,25.0,17.0,40.0,6.608023872,NPK_15-15-15,247.0,18.91251245,111.28005159999998,87.74938524,838.6
Soybeans,0.52,200.0,35.8,150.0,7.15,NPK_15-15-15,22.7,25.7,523.7,61.4,530.0
Corn,0.5,159.2,12.9,150.0,7.69,Urea,438.7,26.1,596.0,47.7,1745.7
Rice,1.35,200.0,11.4,107.4,5.0,Urea,381.6,28.8,2000.0,82.7,2123.9
Corn,0.5,111.1,20.1,150.0,7.99,Urea,293.0,26.3,671.5,48.3,1378.6
Rice,0.5,104.2,18.8,150.0,8.26,Urea,337.9,27.7,680.9,46.3,1920.4
Soybeans,0.62,200.0,18.6,150.0,7.29,Organic,41.3,23.5,1356.2,68.8,534.5
Corn,0.5,200.0,32.5,150.0,6.44,Ammonium Nitrate,374.3,28.5,653.5,65.4,1832.3
Rice,0.5,146.1,7.9,150.0,7.78,NPK_15-15-15,220.1,23.7,849.1,53.3,1505.5
Vegetables,0.5,200.0,30.4,150.0,7.28,Urea,298.1,27.0,515.1,60.5,1361.5
Vegetables,0.51,200.0,31.0,150.0,6.54,NPK_15-15-15,268.7,24.6,427.8,63.5,1051.4
Vegetables,0.89,200.0,9.6,93.5,5.32,NPK_15-15-15,206.3,27.2,2000.0,82.0,1096.0
Vegetables,0.56,200.0,30.4,150.0,7.07,Ammonium Nitrate,284.4,24.6,559.6,60.9,1503.8
Corn,0.5,146.5,18.5,150.0,6.76,Urea,359.9,25.9,722.2,71.5,1596.1
Corn,0.64,105.9,15.2,150.0,8.17,Urea,223.7,26.0,645.7,47.7,1179.2
Wheat,0.5,200.0,18.5,150.0,7.65,Ammonium Nitrate,267.5,22.3,969.4,67.7,1440.0
Rice,0.69,179.6,25.3,150.0,7.28,Urea,185.1,22.6,1155.6,72.7,1671.2
Corn,0.51,166.1,19.1,150.0,8.19,Ammonium Nitrate,270.6,25.9,463.3,41.2,1486.5
Corn,0.5,155.4,18.9,150.0,8.24,Ammonium Nitrate,403.7,25.6,747.1,47.7,1874.6
Rice,0.5,130.4,8.2,150.0,8.47,Ammonium Nitrate,270.6,24.9,526.7,57.7,1986.0
Vegetables,1.88,38.0,138.0,204.0,6.325480034,NPK_15-15-15,124.9,25.11108456,73.01026829,83.25447587,635.8
Corn,0.5,153.0,21.0,134.0,8.28,Urea,342.7,24.5,731.1,63.4,1617.4
Vegetables,0.5,200.0,22.4,150.0,7.09,NPK_15-15-15,243.0,25.9,551.6,54.0,980.4
